time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-03T01:26:19.680Z,34.4308333,-118.6093333,5.76,1.37,ml,12,90,0.02507,0.13,ci,ci37392816,2015-06-03T16:46:41.011Z,"4km SW of Valencia, California",earthquake
2015-06-03T01:23:24.700Z,36.5297,-98.9776,3.089,2.5,ml,,281,,0.41,us,us20002lr4,2015-06-19T04:58:24.620Z,"22km ENE of Mooreland, Oklahoma",earthquake
2015-06-03T01:14:47.000Z,63.3658,-152.7314,18,3.5,ml,,,,0.96,ak,ak11615858,2015-06-19T04:48:44.061Z,"151km ENE of McGrath, Alaska",earthquake
2015-06-03T01:12:48.760Z,-22.666,172.9725,37.42,4.8,mb,,121,5.105,1.06,us,us20002li8,2015-06-19T04:43:28.729Z,"99km ESE of Ile Hunter, New Caledonia",earthquake
2015-06-03T01:11:00.000Z,61.8465,-149.5892,45.1,1.3,ml,,,,0.46,ak,ak11615856,2015-06-08T19:55:34.070Z,"21km WNW of Fishhook, Alaska",earthquake
2015-06-03T01:07:42.700Z,19.1152,-66.4617,18,2.6,Md,6,284.4,0.81297533,0.21,pr,pr15154003,2015-06-19T04:41:36.039Z,"72km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-03T00:55:33.000Z,63.3348,-150.2823,118.9,1,ml,,,,0.47,ak,ak11620434,2015-06-08T19:55:47.418Z,"66km W of Cantwell, Alaska",earthquake
2015-06-03T00:53:15.800Z,19.5291,-66.2871,44,3.2,Md,7,302.4,1.22709868,0.3,pr,pr15154002,2015-06-19T04:36:19.599Z,"117km N of Brenas, Puerto Rico",earthquake
2015-06-03T00:49:07.600Z,18.9305,-67.7851,26,2.6,Md,3,316.8,0.61534597,0.18,pr,pr15154001,2015-06-19T03:56:55.957Z,"75km ENE of Punta Cana, Dominican Republic",earthquake
2015-06-03T00:48:34.630Z,-6.3639,150.3424,10,4.2,mb,,169,2.819,0.79,us,us20002pdb,2015-06-19T03:54:25.945Z,"89km E of Kandrian, Papua New Guinea",earthquake
2015-06-03T00:45:47.610Z,-6.5186,150.5212,10,4.1,mb,,162,2.832,1.4,us,us20002pdc,2015-06-19T03:48:42.331Z,"112km ESE of Kandrian, Papua New Guinea",earthquake
2015-06-03T00:41:31.600Z,19.1215,-66.457,36,2.8,Md,5,284.4,0.64319374,0.1,pr,pr15154000,2015-06-19T01:49:24.881Z,"73km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-03T00:38:30.000Z,59.7623,-139.3794,0.6,1.4,ml,,,,0.71,ak,ak11620433,2015-06-08T19:55:46.698Z,"30km NE of Yakutat, Alaska",earthquake
2015-06-03T00:36:39.000Z,53.9229,-163.8038,17.1,2.3,ml,,,,0.68,ak,ak11615854,2015-06-08T19:56:10.823Z,"106km SSW of False Pass, Alaska",earthquake
2015-06-03T00:28:15.800Z,38.7938333,-122.7565,2.35,1.81,md,59,43,0.007237,0.07,nc,nc72460171,2015-06-05T17:08:17.828Z,"1km N of The Geysers, California",earthquake
2015-06-03T00:27:11.527Z,37.2843,-114.5888,4.0589,1.26,ml,10,108.99,0.388,0.0918,nn,nn00497097,2015-06-04T02:38:40.201Z,"37km S of Caliente, Nevada",earthquake
2015-06-03T00:27:00.890Z,-49.3694,163.9301,26.96,4.4,mb,,130,3.702,1.22,us,us20002pda,2015-06-19T01:44:58.049Z,"217km NW of Auckland Island, New Zealand",earthquake
2015-06-03T00:10:42.620Z,34.3351667,-116.4536667,11.09,1.3,ml,34,59,0.07323,0.16,ci,ci37392808,2015-06-03T14:37:27.360Z,"25km N of Yucca Valley, California",earthquake
2015-06-02T23:54:15.000Z,52.808,-169.4915,4.4,2,ml,10,194.399984448001,,0.21,ak,ak11615846,2015-06-07T09:56:36.861Z,"44km WSW of Nikolski, Alaska",earthquake
2015-06-02T23:15:05.210Z,46.982,-122.2068333,0.02,1.09,md,10,133,0.009615,0.13,uw,uw61030961,2015-06-02T23:24:09.010Z,"10km SE of Graham, Washington",explosion
2015-06-02T23:15:03.000Z,61.0885,-150.2417,42.7,1.9,ml,36,53.9999956800003,,0.53,ak,ak11615842,2015-06-07T09:56:13.259Z,"23km SW of Anchorage, Alaska",earthquake
2015-06-02T23:05:06.000Z,63.2115,-151.3126,7,1.5,ml,19,68.3999945280004,,0.7,ak,ak11615840,2015-06-07T09:56:12.570Z,"116km NNW of Talkeetna, Alaska",earthquake
2015-06-02T22:30:50.380Z,34.9973333,-118.2086667,0.01,1.27,ml,10,143,0.1093,0.21,ci,ci37392792,2015-06-02T22:47:10.957Z,"7km SSW of Mojave, California",quarry blast
2015-06-02T22:27:05.000Z,51.48,-177.5367,36,1.7,ml,7,259.199979264002,,0.5,ak,ak11619626,2015-06-07T09:57:05.501Z,"61km SE of Tanaga Volcano, Alaska",earthquake
2015-06-02T22:17:44.000Z,58.8976,-151.9176,49.8,3.5,ml,,,,0.66,ak,ak11615782,2015-06-15T20:13:26.071Z,"85km SSW of Homer, Alaska",earthquake
2015-06-02T22:09:28.000Z,62.7528,-150.8576,91,1.4,ml,22,71.9999942400005,,0.35,ak,ak11615779,2015-06-07T09:56:11.178Z,"61km NW of Talkeetna, Alaska",earthquake
2015-06-02T22:02:21.000Z,62.5891,-151.3324,93.5,1.2,ml,12,115.199990784001,,0.4,ak,ak11615776,2015-06-07T09:56:10.527Z,"69km WNW of Talkeetna, Alaska",earthquake
2015-06-02T22:01:30.330Z,36.0426667,-117.6043333,2.16,1.55,ml,27,60,0.1017,0.13,ci,ci37392760,2015-06-02T22:33:24.352Z,"30km ENE of Little Lake, California",earthquake
2015-06-02T21:57:56.780Z,-24.7895,-177.2009,105.67,4.8,mb,,68,4.485,1.02,us,us20002lgw,2015-06-03T06:01:09.159Z,"South of the Fiji Islands",earthquake
2015-06-02T21:44:41.000Z,51.7983,-171.8029,41.5,3,ml,22,215.999982720001,,0.55,ak,ak11615774,2015-06-07T09:57:49.382Z,"85km SSW of Amukta Island, Alaska",earthquake
2015-06-02T21:41:21.100Z,38.8156662,-122.814003,3.41,1.12,md,16,72,0.008305,0.03,nc,nc72460111,2015-06-02T21:42:55.770Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:39:35.110Z,38.8283348,-122.8034973,2.17,1.13,md,24,40,0.007122,0.04,nc,nc72460106,2015-06-02T21:41:10.730Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:38:06.800Z,18.4908,-64.0258,66,2.7,Md,7,273.6,0.37459747,0.11,pr,pr15153011,2015-06-03T05:40:41.318Z,"62km E of Road Town, British Virgin Islands",earthquake
2015-06-02T21:36:33.800Z,38.8288333,-122.8068333,2.47,1.47,md,49,27,0.005991,0.04,nc,nc72460091,2015-06-13T00:58:44.040Z,"7km W of Cobb, California",earthquake
2015-06-02T21:34:56.590Z,35.8097,-97.013,7.16,3.5,mb_lg,,24,0.201,0.45,us,us20002lg2,2015-06-02T23:36:30.765Z,"16km NW of Chandler, Oklahoma",earthquake
2015-06-02T21:32:17.510Z,38.8281667,-122.8063333,2.55,1.39,md,51,30,0.005589,0.03,nc,nc72460056,2015-06-13T00:53:07.760Z,"7km W of Cobb, California",earthquake
2015-06-02T21:30:56.410Z,38.8283333,-122.8045,2.32,2.32,md,77,25,0.006578,0.06,nc,nc72460051,2015-06-03T21:23:04.634Z,"7km W of Cobb, California",earthquake
2015-06-02T21:24:32.620Z,36.5075,-118.3573333,3.64,2.04,ml,19,124,0.2334,0.13,ci,ci37392728,2015-06-02T21:36:40.083Z,"27km WSW of Lone Pine, California",earthquake
2015-06-02T21:22:17.940Z,38.8023333,-122.7375,2.75,1.24,md,47,55,0.01745,0.08,nc,nc72460036,2015-06-12T07:56:18.310Z,"2km SSW of Cobb, California",earthquake
2015-06-02T21:08:57.260Z,33.933,-117.8425,13.96,1.36,ml,26,125,0.06864,0.12,ci,ci37392712,2015-06-02T21:23:45.410Z,"6km ENE of Brea, California",earthquake
2015-06-02T21:08:10.850Z,38.814,-122.8183333,3.35,1.37,md,37,48,0.009902,0.04,nc,nc72460016,2015-06-10T22:30:32.350Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:07:34.580Z,38.8128333,-122.8171667,3.44,1.87,md,58,50,0.01019,0.07,nc,nc72460011,2015-06-03T20:44:11.439Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:06:12.900Z,38.8116667,-122.8158333,3.15,2.67,md,83,22,0.01079,0.06,nc,nc72460006,2015-06-07T05:19:47.261Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:04:28.870Z,27.8396,140.6157,681.39,4.9,mb,,38,1.578,0.62,us,us20002lfe,2015-06-03T05:07:00.038Z,"179km WNW of Chichi-shima, Japan",earthquake
2015-06-02T20:25:50.830Z,33.8728333,-117.5056667,0.01,1,ml,19,88,0.07485,0.21,ci,ci37392696,2015-06-02T20:58:26.069Z,"2km ESE of Home Gardens, California",quarry blast
2015-06-02T20:20:46.160Z,-30.7019,-178.2151,37.77,5,mb,,76,1.473,1.16,us,us20002lfd,2015-06-03T15:39:31.669Z,"104km NE of L'Esperance Rock, New Zealand",earthquake
2015-06-02T20:13:05.490Z,36.285,-97.512,8.4,2.8,ml,,,,0.62,us,us20002lea,2015-06-03T15:29:56.967Z,"20km W of Perry, Oklahoma",earthquake
2015-06-02T20:07:47.000Z,52.7491,-167.8954,32.6,2.1,ml,15,230.399981568002,,0.51,ak,ak11615597,2015-06-07T09:56:34.008Z,"68km ESE of Nikolski, Alaska",earthquake
2015-06-02T20:07:08.000Z,61.3439,-151.7568,80.9,1.5,ml,21,97.1999922240006,,0.65,ak,ak11615596,2015-06-07T09:56:09.239Z,"77km NNW of Nikiski, Alaska",earthquake
2015-06-02T20:04:51.030Z,33.8365,-116.7441667,14.43,1.58,ml,51,25,0.04438,0.11,ci,ci37392672,2015-06-02T20:25:13.650Z,"10km SSE of Cabazon, California",earthquake
2015-06-02T19:40:08.420Z,36.4325,-120.97,8.04,1.29,md,17,159,0.04037,0.05,nc,nc72459991,2015-06-02T22:48:55.940Z,"27km ENE of Greenfield, California",earthquake
2015-06-02T19:39:02.110Z,38.0793333,-112.3655,6.58,1.78,ml,15,98,0.148,0.24,uu,uu60113072,2015-06-03T22:19:49.350Z,"21km SW of Junction, Utah",earthquake
2015-06-02T19:33:38.390Z,35.365,-120.8858333,8.51,1.24,md,22,145,0.05227,0.07,nc,nc72459981,2015-06-02T21:39:38.120Z,"3km W of Morro Bay, California",earthquake
2015-06-02T19:29:43.770Z,44.552,-122.8371667,0.02,1.59,md,5,236,0.07667,0.39,uw,uw61030736,2015-06-02T21:44:45.955Z,"5km ENE of Lebanon, Oregon",explosion
2015-06-02T19:28:49.000Z,60.0007,-151.9734,92.2,2.3,ml,,,,0.72,ak,ak11615581,2015-06-15T20:12:52.239Z,"26km NNW of Anchor Point, Alaska",earthquake
2015-06-02T19:24:38.300Z,-9.2663,125.8512,57.87,4.4,mb,,49,1.636,1.3,us,us20002ldu,2015-06-03T14:28:15.321Z,"48km SE of Ainaro, East Timor",earthquake
2015-06-02T19:02:20.000Z,64.9908,-147.3388,0,1,ml,10,154.799987616001,,0.27,ak,ak11615540,2015-06-07T09:56:06.067Z,"23km NNE of Badger, Alaska",earthquake
2015-06-02T19:00:32.500Z,32.7778333,-116.8818333,0.01,1.37,ml,19,113,0.06617,0.29,ci,ci37392640,2015-06-02T20:06:17.837Z,"6km NE of Rancho San Diego, California",quarry blast
2015-06-02T18:32:10.830Z,37.9921667,-122.4481667,1.71,1.08,md,17,110,0.02312,0.07,nc,nc72459941,2015-06-06T03:33:59.820Z,"0km SW of Quarry near San Rafael, CA",quarry blast
2015-06-02T18:19:54.000Z,51.7842,-177.046,15.1,1.5,ml,9,190.799984736001,,0.57,ak,ak11619611,2015-06-07T09:57:04.888Z,"28km WSW of Adak, Alaska",earthquake
2015-06-02T18:09:43.300Z,36.2657,-97.3879,6.683,2.8,ml,,77,,0.69,us,us20002lmh,2015-06-03T16:23:42.539Z,"9km WSW of Perry, Oklahoma",earthquake
2015-06-02T18:09:23.790Z,39.7028333,-110.726,-2.85,1.47,ml,10,73,0.03,0.08,uu,uu60113037,2015-06-03T22:15:40.360Z,"11km E of Helper, Utah",earthquake
2015-06-02T18:06:30.080Z,34.3463333,-116.8728333,0.01,1.4,ml,25,107,0.09274,0.16,ci,ci37392616,2015-06-02T20:02:10.281Z,"10km NNW of Big Bear City, California",quarry blast
2015-06-02T17:45:29.000Z,62.8927,-151.1892,105.7,1.2,ml,,,,0.27,ak,ak11615488,2015-06-07T09:56:05.437Z,"84km NW of Talkeetna, Alaska",earthquake
2015-06-02T17:39:51.000Z,60.1536,-141.3523,0,1.3,ml,,,,0.84,ak,ak11615484,2015-06-07T09:56:04.298Z,"60km E of Cape Yakataga, Alaska",earthquake
2015-06-02T17:34:28.000Z,59.9541,-140.1097,14,1.5,ml,,,,0.86,ak,ak11615481,2015-06-15T20:12:54.654Z,"50km NNW of Yakutat, Alaska",earthquake
2015-06-02T17:29:42.000Z,60.2107,-141.2487,0,1,ml,,,,0.53,ak,ak11615480,2015-06-07T09:56:56.351Z,"67km ENE of Cape Yakataga, Alaska",earthquake
2015-06-02T17:23:16.140Z,33.3231667,-116.284,10.67,1.33,ml,32,68,0.1243,0.15,ci,ci37392584,2015-06-02T19:59:50.259Z,"11km NE of Borrego Springs, California",earthquake
2015-06-02T17:20:42.440Z,33.3235,-116.2863333,11.04,1.43,ml,22,55,0.1227,0.15,ci,ci37392576,2015-06-02T19:54:42.322Z,"11km NE of Borrego Springs, California",earthquake
2015-06-02T17:20:25.510Z,33.321,-116.288,13.85,1.35,ml,10,123,0.1203,0.2,ci,ci37132812,2015-06-02T19:51:29.292Z,"11km NE of Borrego Springs, California",earthquake
2015-06-02T17:20:17.610Z,33.3226667,-116.2801667,9.99,1.38,ml,32,56,0.1269,0.12,ci,ci37392568,2015-06-02T19:45:57.010Z,"12km NE of Borrego Springs, California",earthquake
2015-06-02T17:19:36.300Z,36.5748,-97.4225,8.12,2.6,ml,,83,,0.4,us,us20002ldj,2015-06-03T14:11:41.213Z,"15km SW of Tonkawa, Oklahoma",earthquake
2015-06-02T17:18:03.000Z,64.6365,-150.1519,14.9,1,ml,,,,0.75,ak,ak11615479,2015-06-07T09:56:01.646Z,"46km SSE of Manley Hot Springs, Alaska",earthquake
2015-06-02T17:02:53.000Z,51.4423,-177.0252,41.5,2,ml,14,237.599980992002,,0.49,ak,ak11615439,2015-06-07T09:56:29.588Z,"54km SSW of Adak, Alaska",earthquake
2015-06-02T16:45:01.960Z,-13.1114,168.5121,50.09,4.7,mb,,147,2.646,0.8,us,us20002lcg,2015-06-03T00:47:34.762Z,"134km NE of Sola, Vanuatu",earthquake
2015-06-02T16:42:16.300Z,36.2652,-97.3847,6.898,2.6,ml,,46,,0.28,us,us20002lds,2015-06-03T20:11:54.511Z,"9km WSW of Perry, Oklahoma",earthquake
2015-06-02T16:28:59.000Z,60.1838,-141.0665,1.5,1,ml,,,,0.61,ak,ak11615434,2015-06-15T20:12:47.402Z,"76km E of Cape Yakataga, Alaska",earthquake
2015-06-02T16:26:32.000Z,60.1124,-152.8807,106.4,1.7,ml,11,169.199986464001,,0.28,ak,ak11619598,2015-06-07T09:57:04.051Z,"42km S of Redoubt Volcano, Alaska",earthquake
2015-06-02T16:23:10.000Z,61.3057,-146.8758,13,1.6,ml,,,,0.69,ak,ak11615430,2015-06-07T09:55:57.316Z,"34km NW of Valdez, Alaska",earthquake
2015-06-02T16:08:36.000Z,52.3035,-170.1927,47.2,1.9,ml,4,327.599973792002,,0.44,ak,ak11619596,2015-06-07T09:57:03.418Z,"50km SE of Yunaska Island, Alaska",earthquake
2015-06-02T16:01:27.000Z,18.1562,-64.9537,19,1.7,Md,3,262.8,0.1940361,0.09,pr,pr15153010,2015-06-02T19:37:13.358Z,"20km S of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-02T15:58:58.800Z,38.8128333,-122.8293333,2.8,1.44,md,48,48,0.003961,0.04,nc,nc72459901,2015-06-11T02:26:32.580Z,"7km WNW of The Geysers, California",earthquake
2015-06-02T15:56:19.145Z,40.8876,-120.056,8.6725,1.08,ml,6,156.88,0.759,0.1707,nn,nn00497282,2015-06-04T22:06:33.509Z,"66km WNW of Gerlach-Empire, Nevada",earthquake
2015-06-02T15:55:27.400Z,18.1569,-64.946,19,1.6,Md,3,266.4,0.19313779,0.09,pr,pr15153009,2015-06-02T19:18:50.223Z,"20km S of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-02T15:52:28.220Z,33.99,-117.3865,12.39,1.08,ml,29,83,0.009826,0.1,ci,ci37392520,2015-06-02T19:36:42.040Z,"2km ESE of Rubidoux, California",earthquake
2015-06-02T15:51:08.810Z,39.7055,-110.7171667,-3.4,2.3,ml,25,54,0.032,0.17,uu,uu60113002,2015-06-03T17:02:05.060Z,"12km ENE of Helper, Utah",earthquake
2015-06-02T15:40:39.000Z,51.2611,-177.9607,40.2,2,ml,10,259.199979264002,,0.42,ak,ak11619594,2015-06-07T09:57:02.702Z,"70km S of Tanaga Volcano, Alaska",earthquake
2015-06-02T15:40:25.000Z,61.25,-147.4587,10,2,ml,,,,0.55,ak,ak11615384,2015-06-07T09:55:55.648Z,"61km WNW of Valdez, Alaska",earthquake
2015-06-02T15:36:37.000Z,60.1548,-141.459,0,1.2,ml,,,,0.7,ak,ak11615380,2015-06-07T09:55:55.026Z,"54km E of Cape Yakataga, Alaska",earthquake
2015-06-02T15:35:14.870Z,38.8208351,-122.7955017,3.19,1.14,md,27,32,0.01167,0.03,nc,nc72459896,2015-06-02T15:36:50.070Z,"5km NW of The Geysers, California",earthquake
2015-06-02T15:33:03.000Z,62.0364,-147.7033,19.9,2.1,ml,,,,0.69,ak,ak11615373,2015-06-07T09:55:54.300Z,"65km ENE of Sutton-Alpine, Alaska",earthquake
2015-06-02T15:31:45.720Z,-0.0319,122.9384,154.42,4.6,mb,,47,1.016,0.79,us,us20002lcz,2015-06-02T21:39:36.234Z,"55km SSW of Bilungala, Indonesia",earthquake
2015-06-02T15:31:44.000Z,61.2209,-149.2911,27,1.2,ml,,,,0.48,ak,ak11615371,2015-06-07T09:55:53.728Z,"32km E of Anchorage, Alaska",earthquake
2015-06-02T15:22:47.000Z,62.9882,-149.5137,76.7,1.3,ml,,,,0.62,ak,ak11615369,2015-06-07T09:56:52.025Z,"53km SSW of Cantwell, Alaska",earthquake
2015-06-02T15:21:05.000Z,52.5258,-171.8703,197.6,3.1,ml,,,,0.57,ak,ak11615367,2015-06-15T20:14:04.575Z,"41km W of Amukta Island, Alaska",earthquake
2015-06-02T14:56:51.000Z,60.136,-141.2851,0,1.1,ml,,,,0.78,ak,ak11615333,2015-06-07T09:56:51.204Z,"64km E of Cape Yakataga, Alaska",earthquake
2015-06-02T14:43:45.000Z,64.799,-152.1911,11.4,1.2,ml,9,147.599988192001,,0.75,ak,ak11615331,2015-06-07T09:56:27.564Z,"41km S of Tanana, Alaska",earthquake
2015-06-02T14:34:50.000Z,52.434,-115.022,1,3.5,ml,,,,0.7,us,us20002lt7,2015-06-03T20:26:00.079Z,"10km NW of Rocky Mountain House, Canada",earthquake
2015-06-02T14:22:40.000Z,52.0591,-175.4211,76.3,2.5,ml,14,172.799986176001,,0.49,ak,ak11615329,2015-06-07T09:58:50.113Z,"84km W of Atka, Alaska",earthquake
2015-06-02T14:04:21.100Z,38.15,20.45,15,4.6,mb,,,,1.22,us,us20002l8j,2015-06-02T22:06:49.011Z,"4km SW of Argostolion, Greece",earthquake
2015-06-02T14:01:13.000Z,60.0157,-152.2403,65.2,2.4,ml,,,,0.7,ak,ak11615322,2015-06-07T09:59:33.197Z,"35km NW of Anchor Point, Alaska",earthquake
2015-06-02T13:39:22.550Z,33.6981667,-116.8148333,17.7,1.87,ml,58,19,0.09154,0.15,ci,ci37392448,2015-06-02T19:09:52.170Z,"9km SE of Valle Vista, California",earthquake
2015-06-02T13:33:24.000Z,60.2198,-141.2777,0,1.3,ml,,,,0.79,ak,ak11615290,2015-06-07T09:56:52.590Z,"66km ENE of Cape Yakataga, Alaska",earthquake
2015-06-02T13:26:14.000Z,62.2274,-149.6367,45.1,2.1,ml,,,,0.63,ak,ak11615285,2015-06-07T09:56:55.245Z,"13km ENE of Y, Alaska",earthquake
2015-06-02T13:23:58.000Z,60.5226,-145.2559,7.8,1.7,ml,,,,0.69,ak,ak11615282,2015-06-07T09:56:54.449Z,"27km E of Cordova, Alaska",earthquake
2015-06-02T13:20:29.160Z,35.862,-117.6855,3.7,3.46,ml,49,35,0.08369,0.14,ci,ci37392440,2015-06-03T13:21:56.315Z,"22km ESE of Little Lake, California",earthquake
2015-06-02T13:16:15.140Z,35.862,-117.6848333,3.64,2.26,ml,34,39,0.08411,0.13,ci,ci37392432,2015-06-02T19:04:39.860Z,"22km ESE of Little Lake, California",earthquake
2015-06-02T13:15:15.907Z,37.2511,-117.8886,9.9855,1.86,ml,12,113.23,0.194,0.1691,nn,nn00497018,2015-06-02T14:14:52.938Z,"36km ENE of Big Pine, California",earthquake
2015-06-02T13:13:42.574Z,37.2574,-117.8847,9.1046,1.37,ml,10,145.87,0.192,0.1386,nn,nn00497016,2015-06-02T22:06:24.450Z,"37km ENE of Big Pine, California",earthquake
2015-06-02T13:08:55.000Z,60.6711,-150.8322,50.4,1.4,ml,19,64.7999948160004,,0.33,ak,ak11619579,2015-06-07T09:57:01.992Z,"15km NNW of Sterling, Alaska",earthquake
2015-06-02T13:06:21.288Z,40.8971,-119.9574,0.6849,1.35,ml,7,152.96,0.747,0.2451,nn,nn00497014,2015-06-02T14:21:14.775Z,"60km NW of Gerlach-Empire, Nevada",earthquake
2015-06-02T13:01:42.000Z,57.2608,-154.9959,51.2,2,ml,,,,0.59,ak,ak11615281,2015-06-15T20:12:53.965Z,"68km WSW of Larsen Bay, Alaska",earthquake
2015-06-02T12:59:17.000Z,53.9358,-161.4326,33.1,2.3,ml,,,,0.43,ak,ak11619577,2015-06-15T20:13:17.119Z,"154km SW of Chernabura Island, Alaska",earthquake
2015-06-02T12:55:42.000Z,52.2562,-172.1915,67.9,3.3,ml,23,194.399984448001,,0.32,ak,ak11615279,2015-06-07T09:57:29.638Z,"68km WSW of Amukta Island, Alaska",earthquake
2015-06-02T12:50:18.000Z,60.1245,-141.3924,0,1.3,ml,,,,0.75,ak,ak11615278,2015-06-07T09:55:15.591Z,"58km E of Cape Yakataga, Alaska",earthquake
2015-06-02T12:47:20.028Z,37.2758,-116.026,7.4143,1.27,ml,29,104.56,0.089,0.1702,nn,nn00497012,2015-06-02T13:11:57.668Z,"76km ENE of Beatty, Nevada",earthquake
2015-06-02T12:17:30.000Z,59.9805,-141.641,6.6,1.8,ml,,,,0.68,ak,ak11615270,2015-06-07T09:55:17.009Z,"45km ESE of Cape Yakataga, Alaska",earthquake
2015-06-02T12:17:19.000Z,62.791,-150.4118,86.2,1.6,ml,,,,0.56,ak,ak11615269,2015-06-07T09:55:16.406Z,"54km NNW of Talkeetna, Alaska",earthquake
2015-06-02T12:10:30.000Z,53.6574,-164.3806,56.6,2.9,ml,28,205.199983584001,,0.46,ak,ak11615266,2015-06-07T09:58:32.261Z,"105km ESE of Akutan, Alaska",earthquake
2015-06-02T12:06:29.590Z,36.009,-120.573,3.87,1.02,md,28,106,0.02951,0.05,nc,nc72459851,2015-06-02T21:51:07.509Z,"24km SW of Coalinga, California",earthquake
2015-06-02T11:52:30.510Z,35.8601667,-117.6965,1.29,1.04,ml,26,48,0.07576,0.24,ci,ci37392408,2015-06-02T18:59:10.248Z,"21km ESE of Little Lake, California",earthquake
2015-06-02T11:47:00.000Z,51.5176,-176.7363,52,1.7,ml,9,259.199979264002,,0.37,ak,ak11619571,2015-06-07T09:56:49.506Z,"40km S of Adak, Alaska",earthquake
2015-06-02T11:45:15.000Z,62.767,-150.198,79.3,1,ml,14,118.799990496001,,0.38,ak,ak11619570,2015-06-07T09:56:48.648Z,"49km N of Talkeetna, Alaska",earthquake
2015-06-02T11:40:20.000Z,66.447,-148.4044,16.8,1.2,ml,,,,0.79,ak,ak11619569,2015-06-15T20:13:16.240Z,"119km SE of Coldfoot, Alaska",earthquake
2015-06-02T11:19:28.670Z,34.1825,-119.0083333,15.52,1.25,ml,15,185,0.03779,0.2,ci,ci37392392,2015-06-02T18:55:34.683Z,"5km SE of Camarillo, California",earthquake
2015-06-02T11:14:15.000Z,61.4098,-146.6395,19.8,1.2,ml,,,,0.59,ak,ak11615171,2015-06-07T09:55:17.698Z,"34km NNW of Valdez, Alaska",earthquake
2015-06-02T11:11:30.580Z,19.138834,-155.6286621,0.42,1.92,md,39,110,0.1075,0.28,hv,hv60951271,2015-06-02T11:14:46.920Z,"16km ENE of Hawaiian Ocean View, Hawaii",earthquake
2015-06-02T11:03:56.000Z,52.7987,-169.4817,6.3,1.8,ml,10,201.599983872001,,0.27,ak,ak11615168,2015-06-07T09:56:58.476Z,"44km WSW of Nikolski, Alaska",earthquake
2015-06-02T11:03:49.830Z,44.5688333,-110.99,13.73,1.71,ml,23,46,0.087,0.15,uu,uu60112997,2015-06-03T22:09:28.340Z,"13km SE of West Yellowstone, Montana",earthquake
2015-06-02T10:58:11.000Z,52.8407,-169.5041,3.3,1.6,ml,9,176.399985888001,,0.25,ak,ak11615166,2015-06-07T09:56:24.306Z,"44km WSW of Nikolski, Alaska",earthquake
2015-06-02T10:57:03.000Z,60.076,-141.6038,0,1,ml,,,,0.34,ak,ak11615167,2015-06-07T09:55:19.457Z,"46km E of Cape Yakataga, Alaska",earthquake
2015-06-02T10:56:30.503Z,37.3184,-114.6391,4.0113,1.56,ml,11,130.83,0.339,0.1666,nn,nn00497009,2015-06-02T23:59:08.084Z,"34km SSW of Caliente, Nevada",earthquake
2015-06-02T10:51:26.000Z,63.1082,-150.8788,122.9,1.1,ml,,,,0.24,ak,ak11619562,2015-06-15T20:13:17.845Z,"95km NNW of Talkeetna, Alaska",earthquake
2015-06-02T10:45:17.000Z,59.4549,-149.8251,14.8,1.5,ml,7,248.399980128001,,0.2,ak,ak11619561,2015-06-07T09:56:46.301Z,"75km SSW of Seward, Alaska",earthquake
2015-06-02T10:32:45.930Z,-33.9452,-72.4065,17.63,5.3,mb,,86,0.719,1.06,us,us20002l7a,2015-06-02T16:18:09.945Z,"82km WSW of San Antonio, Chile",earthquake
2015-06-02T10:18:10.290Z,33.9976667,-116.8415,14.745,1.07,ml,24,70,0.04672,0.18,ci,ci37392376,2015-06-02T14:08:26.411Z,"9km NNE of Banning, California",earthquake
2015-06-02T10:02:09.810Z,35.8621667,-117.6895,4.32,2.4,ml,36,37,0.08132,0.11,ci,ci37392368,2015-06-02T18:53:13.960Z,"21km ESE of Little Lake, California",earthquake
2015-06-02T10:00:54.000Z,52.8243,-169.494,6.1,1.6,ml,9,187.199985024001,,0.4,ak,ak11619560,2015-06-07T09:56:45.738Z,"44km WSW of Nikolski, Alaska",earthquake
2015-06-02T09:55:31.320Z,36.569,-121.1425,8.94,1.1,md,18,58,0.03876,0.03,nc,nc72459801,2015-06-02T23:01:28.850Z,"22km NE of Soledad, California",earthquake
2015-06-02T09:50:43.790Z,38.7416649,-122.7296677,2.26,1.16,md,9,174,0.01603,0.03,nc,nc72459796,2015-06-02T09:52:19.910Z,"4km SSE of The Geysers, California",earthquake
2015-06-02T09:43:52.380Z,37.7566667,-122.5643333,6.81,1.3,md,39,164,0.1019,0.08,nc,nc72459791,2015-06-06T03:32:16.587Z,"10km WNW of Daly City, California",earthquake
2015-06-02T09:43:15.000Z,52.6347,-169.5946,25.8,1.8,ml,9,262.799978976002,,0.68,ak,ak11619559,2015-06-07T09:56:45.014Z,"59km SW of Nikolski, Alaska",earthquake
